id,public_selected_id,source,source_license,original_label,mapped_label,scam_type,original_text,vietnamese_adapted_text,adaptation_note,review_status
PUBVI_FIX_000167,PUBSEL_000167,reportsmishing_imc25,CC BY 4.0,delivery,SCAM,PHISHING_LINK,"EMiratespost: You have a package and we are unable to deliver it due to incorrect information. Please update your shipping details to facilitate delivery. You will be charged for redelivery. Please click on the link below to make changes. <LINK> Please reply ""1"" activation link to modify the information! I wish you a happy life!",Đơn hàng/gói hàng của bác cần cập nhật thông tin. Vui lòng truy cập <LINK> để kiểm tra trạng thái giao hàng.,"Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000168,PUBSEL_000168,reportsmishing_imc25,CC BY 4.0,delivery,SCAM,PHISHING_LINK,2023 Doordash Verification Update* - All Drivers Must Complete Verification To Prove Their Dasher Associated . - Please Click On The link That Is Provided To Verify your account <LINK> * Encrypted Information No Information Will Be Shared *** If You Have Any Questions Please Contact Us . DoorDash Customer Care Services,Cô cần đăng nhập vào máy chủ bảo mật qua <LINK> để xác nhận thông tin đăng nhập/tài khoản.,"Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000169,PUBSEL_000169,reportsmishing_imc25,CC BY 4.0,delivery,SCAM,PHISHING_LINK,"Notification app informations We've suspended your Amazon due to unusual activity Login attempt from : <PHONE> - <LOCATION> ] Device: <NAME> (Windows NT 7.5) Our system has been locked your Amazon account To unlock your Prime account, please verify your identity below : <LINK> You need to verify your","Cảnh báo: tài khoản ngân hàng/trực tuyến của chú đã bị tạm khóa. Để mở lại, hãy đăng nhập hoặc xác minh qua <LINK>.","Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000170,PUBSEL_000170,reportsmishing_imc25,CC BY 4.0,delivery,SCAM,PHISHING_LINK,"<LINK>, We've detected unusual transaction activity on your <LINK> account, and your account is locked for security reasons. Please secure and verify your account information immediately. Visit link below to recovery your account: <LINK> Regards, Amazon Service","Ngân hàng thông báo thẻ/tài khoản của ông/bà vừa phát sinh giao dịch. Nếu không phải ông/bà thực hiện, hãy bấm <LINK> hoặc gọi <PHONE> để kiểm tra.","Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000171,PUBSEL_000171,reportsmishing_imc25,CC BY 4.0,delivery,SCAM,PHISHING_LINK,"<NAME>: Your package delivery address is incorrect. For security reasons, the parcel has been sent back to the storage center. Please update the delivery address: <LINK> Please reply with 1 to activate the link to update the delivery address",Đơn hàng/gói hàng của cô/chú cần cập nhật thông tin. Vui lòng truy cập <LINK> để kiểm tra trạng thái giao hàng.,"Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000172,PUBSEL_000172,reportsmishing_imc25,CC BY 4.0,delivery,SCAM,PHISHING_LINK,we could not deliver the package F253551545ES. please pay €778 (make home delivery) <LINK> F253551545ES CORREOS:Dear customer your package is ready for delivery confirm customs payment (€264) at the following link: <LINK>,Thông báo từ cơ quan/dịch vụ cho biết bác có khoản hỗ trợ hoặc hoàn tiền €778. Hãy bấm <LINK> để điền thông tin/nhận tiền.,"Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000173,PUBSEL_000173,reportsmishing_imc25,CC BY 4.0,delivery,SCAM,PHISHING_LINK,"Your package is waiting for delivery. Confirm payment (10.38 zł) at the link below, online payment must be made within <DATE_TIME> before the deadline: <LINK>",Thông báo từ cơ quan/dịch vụ cho biết cô có khoản hỗ trợ hoặc hoàn tiền. Hãy bấm <LINK> để điền thông tin/nhận tiền.,"Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000174,PUBSEL_000174,reportsmishing_imc25,CC BY 4.0,delivery,SCAM,PHISHING_LINK,"POSTAL SERVICE ONLINE Dear customer: Your package is ready for delivery, please confirm the customs payment of (179 €) at the following link <LINK>",Thông báo từ cơ quan/dịch vụ cho biết chú có khoản hỗ trợ hoặc hoàn tiền. Hãy bấm <LINK> để điền thông tin/nhận tiền.,"Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000175,PUBSEL_000175,reportsmishing_imc25,CC BY 4.0,delivery,SCAM,PHISHING_LINK,"CORREOS SERVICE Dear customer: Your package is ready for delivery, confirm the payment of customs duties of (1.79 €) at the following link: <LINK>",Thông báo từ cơ quan/dịch vụ cho biết ông/bà có khoản hỗ trợ hoặc hoàn tiền. Hãy bấm <LINK> để điền thông tin/nhận tiền.,"Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000176,PUBSEL_000176,reportsmishing_imc25,CC BY 4.0,delivery,SCAM,PHISHING_LINK,CORREOS SERVICE Dear customer: Your package is ready for delivery Please confirm the customs payment of (1.79 €) at the following link: <LINK>,Thông báo từ cơ quan/dịch vụ cho biết cô/chú có khoản hỗ trợ hoặc hoàn tiền. Hãy bấm <LINK> để điền thông tin/nhận tiền.,"Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000177,PUBSEL_000177,reportsmishing_imc25,CC BY 4.0,delivery,SCAM,PHISHING_LINK,MAIL SERVICE Dear customer: Your package is ready for delivery. Please confirm the customs payment of (164 €) in the following link: <LINK>,Thông báo từ cơ quan/dịch vụ cho biết bác có khoản hỗ trợ hoặc hoàn tiền. Hãy bấm <LINK> để điền thông tin/nhận tiền.,"Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000178,PUBSEL_000178,reportsmishing_imc25,CC BY 4.0,delivery,SCAM,PHISHING_LINK,"[POSTAL SERVICE]: Dear customer: Your package is ready for delivery, confirm the customs payment of (264 €) at the following link: <LINK>",Thông báo từ cơ quan/dịch vụ cho biết cô có khoản hỗ trợ hoặc hoàn tiền. Hãy bấm <LINK> để điền thông tin/nhận tiền.,"Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000179,PUBSEL_000179,reportsmishing_imc25,CC BY 4.0,delivery,SCAM,PHISHING_LINK,<NAME>: Dear client: Your package is ready for delivery confirm the payment of customs (1.79 Euros) at the following link: <LINK>,Thông báo từ cơ quan/dịch vụ cho biết chú có khoản hỗ trợ hoặc hoàn tiền. Hãy bấm <LINK> để điền thông tin/nhận tiền.,"Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000180,PUBSEL_000180,reportsmishing_imc25,CC BY 4.0,delivery,SCAM,PHISHING_LINK,CORREOS SERVICE Dear customer: Your package is ready for delivery confirm the payment of customs (1.79 €) at the following link: <LINK>,Thông báo từ cơ quan/dịch vụ cho biết ông/bà có khoản hỗ trợ hoặc hoàn tiền. Hãy bấm <LINK> để điền thông tin/nhận tiền.,"Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000181,PUBSEL_000181,reportsmishing_imc25,CC BY 4.0,government,SCAM,FAKE_POLICE,"[KT notice] National Voice Phishing Damage Prevention Campaign. [Investigator Situation] ""I'm an investigator from <LOCATION>. You're involved in financial crime."" [Government Situation] You're the candidate for policy aid. Please help with the following URL. [Acquaintance/Family Situation] ""Please urgently send 900,000 won as I need money."" [Delivery Company Situation] Shipping started. Please track your shipment at <LINK>.xx [Overseas Payment] Successful payment of 575,000 won, Customer center <PHONE> [Financial Institution Situation] [XX Bank] Loan interest rate replacement up to 10,000,000 is possible. Customer center <PHONE> [Company Situation] [Victim Assistance] Damage assistance due to service failure through the following link.","Thông báo từ cơ quan/dịch vụ cho biết cô/chú có khoản hỗ trợ hoặc hoàn tiền 900,000. Hãy bấm <LINK> để điền thông tin/nhận tiền.","Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000182,PUBSEL_000182,reportsmishing_imc25,CC BY 4.0,government,SCAM,FAKE_POLICE,"Dear Sir, You have been approved an income tax refund of Rs. 15,490 / -, the amount will be credited to your account shortly. Please verify your account number 5XXXXX6755. If this is not correct, please update your bank account information by visiting the link below. <LINK> Be careful: This is the new way of bank fraud, don't click on the link in the message. Be careful. Forward this message to all your acquaintances.","Cơ quan thuế thông báo bác có khoản hoàn thuế Rs. 15,490. Vui lòng xác minh/cập nhật thông tin tài khoản qua <LINK> để nhận tiền.","Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000183,PUBSEL_000183,reportsmishing_imc25,CC BY 4.0,government,SCAM,FAKE_POLICE,"Urgent Notice! Dear <NAME>.R , the Incometax_Department requires you to click <LINK> to submit a formal application for the payment of your unclaimed and overdue tax-refund of 24,252INR.",Thông báo từ cơ quan/dịch vụ cho biết cô có khoản hỗ trợ hoặc hoàn tiền. Hãy bấm <LINK> để điền thông tin/nhận tiền.,"Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000184,PUBSEL_000184,reportsmishing_imc25,CC BY 4.0,government,SCAM,FAKE_POLICE,"Urgent Notice! Dear <NAME>, the Incometax_Department requires you to click <LINK> to submit a formal application for the payment of your unclaimed and overdue tax-refund of 24,252INR.",Thông báo từ cơ quan/dịch vụ cho biết chú có khoản hỗ trợ hoặc hoàn tiền. Hãy bấm <LINK> để điền thông tin/nhận tiền.,"Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000185,PUBSEL_000185,reportsmishing_imc25,CC BY 4.0,government,SCAM,FAKE_POLICE,"Urgent Notice! Dear *****, the Incometax_Department requires you to click <LINK> to submit a formal application for the payment of your unclaimed and overdue tax-refund of 24,252INR.",Thông báo từ cơ quan/dịch vụ cho biết ông/bà có khoản hỗ trợ hoặc hoàn tiền. Hãy bấm <LINK> để điền thông tin/nhận tiền.,"Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000186,PUBSEL_000186,reportsmishing_imc25,CC BY 4.0,government,SCAM,FAKE_POLICE,"['Dear RUPIT KAR, Incometax-Department notifies you of your approved Refund of Rs45,290.89 which has accumulated over <DATE_TIME><LINK>ndly click <LINK> verify your details with your phone number to ensure the crediting of your Refund into your account.', 'Dear RUPIT KAR, Incometax-department requires you to click <LINK> in-order to submit a formal refund request for the remittance of your approved refund of Rs45,109.89 which has accumulated over <DATE_TIME> according to your payment column.']","Cơ quan thuế thông báo cô/chú có khoản hoàn thuế Rs45,290.89. Vui lòng xác minh/cập nhật thông tin tài khoản qua <LINK> để nhận tiền.","Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000187,PUBSEL_000187,reportsmishing_imc25,CC BY 4.0,government,SCAM,FAKE_POLICE,Your EDD (UI online) account needs urgent attention due to some irregular <LINK>r account will be restricted if not verified. You are required to kindly click and sign up using your secured link provided below: <LINK> P.S Complete the verification process to keep your EDD Debit card active.,"Ngân hàng thông báo thẻ/tài khoản của bác vừa phát sinh giao dịch. Nếu không phải bác thực hiện, hãy bấm <LINK> hoặc gọi <PHONE> để kiểm tra.","Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000188,PUBSEL_000188,reportsmishing_imc25,CC BY 4.0,government,SCAM,FAKE_POLICE,"Dear Dibyendu Dhara, the IncomeTax department requires you to click <LINK> to verify your details and phone number in-order to ensure the payment of your approved Refund of Rs42,210.86 into your account which has piled up over <DATE_TIME>.","Cơ quan thuế thông báo cô có khoản hoàn thuế Rs42,210.86. Vui lòng xác minh/cập nhật thông tin tài khoản qua <LINK> để nhận tiền.","Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000189,PUBSEL_000189,reportsmishing_imc25,CC BY 4.0,government,SCAM,FAKE_POLICE,"[TAX SERVICE ALERT] Your outstanding debt with code: <US_DRIVER_LICENSE> has not been met after several reminders. On <DATE_TIME>, the court bailiff will proceed to impose conservative seizures on your furniture. You can prevent the seizure procedure by immediately paying the full amount via your payment link: <LINK>",Thông báo từ cơ quan/dịch vụ cho biết chú có khoản hỗ trợ hoặc hoàn tiền. Hãy bấm <LINK> để điền thông tin/nhận tiền.,"Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000190,PUBSEL_000190,reportsmishing_imc25,CC BY 4.0,government,SCAM,FAKE_POLICE,Government Of Canada sent you $540.00 (CAD) and the money is waiting to be deposited into your bank account. Message: Government Of Canada has started to sending out federal payment by E-transfer. Click here to deposit your funds: <LINK>,Thông báo từ cơ quan/dịch vụ cho biết ông/bà có khoản hỗ trợ hoặc hoàn tiền. Hãy bấm <LINK> để điền thông tin/nhận tiền.,"Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000191,PUBSEL_000191,reportsmishing_imc25,CC BY 4.0,government,SCAM,FAKE_POLICE,"Important Alert! Dear youvraj <NAME>, the Incometax_Department requires you to click the link below to submit a formal request for the payment of your unclaimed and overdue tax-refund of 19,150INR. <LINK>",Thông báo từ cơ quan/dịch vụ cho biết cô/chú có khoản hỗ trợ hoặc hoàn tiền. Hãy bấm <LINK> để điền thông tin/nhận tiền.,"Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000192,PUBSEL_000192,reportsmishing_imc25,CC BY 4.0,government,SCAM,FAKE_POLICE,"Dear , the Incometax_Department requires you to click the link below to submit a formal request for the payment of your unclaimed and overdue tax-refund of 18,850INR. <LINK>",Thông báo từ cơ quan/dịch vụ cho biết bác có khoản hỗ trợ hoặc hoàn tiền. Hãy bấm <LINK> để điền thông tin/nhận tiền.,"Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000193,PUBSEL_000193,reportsmishing_imc25,CC BY 4.0,government,SCAM,FAKE_POLICE,We have recalculated your vehicle tax. You are owed £48.84 due to over payment. Click the secure link <LINK> to claim your refund.,Thông báo từ cơ quan/dịch vụ cho biết cô có khoản hỗ trợ hoặc hoàn tiền £48.84. Hãy bấm <LINK> để điền thông tin/nhận tiền.,"Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000194,PUBSEL_000194,reportsmishing_imc25,CC BY 4.0,government,SCAM,FAKE_POLICE,DVLA We have recalculated your vechicle tax. You are owed £48.84 due to over payment. Click secure link <LINK> to claim refund.,Thông báo từ cơ quan/dịch vụ cho biết chú có khoản hỗ trợ hoặc hoàn tiền £48.84. Hãy bấm <LINK> để điền thông tin/nhận tiền.,"Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000195,PUBSEL_000195,reportsmishing_imc25,CC BY 4.0,government,SCAM,FAKE_POLICE,"[ I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. <LINK> In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: <DATE_TIME>. Thank you for your cooperation! Sincerely, [IRS]",Thông báo từ cơ quan/dịch vụ cho biết ông/bà có khoản hỗ trợ hoặc hoàn tiền. Hãy bấm <LINK> để điền thông tin/nhận tiền.,"Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000196,PUBSEL_000196,reportsmishing_imc25,CC BY 4.0,government,SCAM,FAKE_POLICE,"RM0 MPKL: Starting <DATE_TIME> will no longer send Assessment Tax bills physically. Please WhatsApp to the number <BANK_ACCOUNT> to get a new QR Code. RM0 MPKL: Starting <DATE_TIME>, no more physical Assessment Tax bills. Click on the link to register for E-Bill Assessment Tax <LINK>",Thông báo từ cơ quan/dịch vụ cho biết cô/chú có khoản hỗ trợ hoặc hoàn tiền. Hãy bấm <LINK> để điền thông tin/nhận tiền.,"Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000197,PUBSEL_000197,reportsmishing_imc25,CC BY 4.0,government,SCAM,FAKE_POLICE,"Dear <NAME>, your incometax refund of 36,025INR is processed and ready for disbursement. kindly click <LINK> ITR to submit a refund application to enable us make your payment at the earliest. Regards, Refunds Dept.",Thông báo từ cơ quan/dịch vụ cho biết bác có khoản hỗ trợ hoặc hoàn tiền. Hãy bấm <LINK> để điền thông tin/nhận tiền.,"Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000198,PUBSEL_000198,reportsmishing_imc25,CC BY 4.0,government,SCAM,FAKE_POLICE,"<NAME>/Madam, the Incometax_Department requires you to click <LINK> to submit a formal request for the payment of your overdue tax_refund of Rs.19,800.","Thông báo từ cơ quan/dịch vụ cho biết cô có khoản hỗ trợ hoặc hoàn tiền Rs.19,800. Hãy bấm <LINK> để điền thông tin/nhận tiền.","Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000199,PUBSEL_000199,reportsmishing_imc25,CC BY 4.0,government,SCAM,FAKE_POLICE,"<NAME>, you have received an urgent update regarding your Income-Tax refund and action is required. Kindly click <LINK> to view. Regards <NAME>",Thông báo từ cơ quan/dịch vụ cho biết chú có khoản hỗ trợ hoặc hoàn tiền. Hãy bấm <LINK> để điền thông tin/nhận tiền.,"Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000200,PUBSEL_000200,reportsmishing_imc25,CC BY 4.0,government,SCAM,FAKE_POLICE,"Attn h, you have received an urgent update regarding your Income-Tax refund and action is required. Kindly click <LINK> to view. Regards <NAME>",Thông báo từ cơ quan/dịch vụ cho biết ông/bà có khoản hỗ trợ hoặc hoàn tiền. Hãy bấm <LINK> để điền thông tin/nhận tiền.,"Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000201,PUBSEL_000201,reportsmishing_imc25,CC BY 4.0,government,SCAM,FAKE_POLICE,DVLA We recalculated your vehicle tax for <DATE_TIME>. We owe you £108.69 due to over payment. Click secure link <LINK> to claim.,Thông báo từ cơ quan/dịch vụ cho biết cô/chú có khoản hỗ trợ hoặc hoàn tiền £108.69. Hãy bấm <LINK> để điền thông tin/nhận tiền.,"Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000202,PUBSEL_000202,reportsmishing_imc25,CC BY 4.0,government,SCAM,FAKE_POLICE,"[ I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: <DATE_TIME>. <LINK> (Please reply 'y', then exit the message, reopen the message to activate the link, or copy the link and open it in the Safari browser.) Thank you for your cooperation! Sincerely, [IRS]",Thông báo từ cơ quan/dịch vụ cho biết bác có khoản hỗ trợ hoặc hoàn tiền. Hãy bấm <LINK> để điền thông tin/nhận tiền.,"Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000203,PUBSEL_000203,reportsmishing_imc25,CC BY 4.0,government,SCAM,FAKE_POLICE,"[IRS] We have received your tax refund application for <DATE_TIME>. You are entitled to a refund of $573.00. In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: <DATE_TIME>. <LINK> (Please reply 'y', then exit the message, reopen the message to activate the link, or copy the link and open it in the Safari browser.) Thank you for your cooperation! Sincerely, [IRS]",Thông báo từ cơ quan/dịch vụ cho biết cô có khoản hỗ trợ hoặc hoàn tiền. Hãy bấm <LINK> để điền thông tin/nhận tiền.,"Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000204,PUBSEL_000204,reportsmishing_imc25,CC BY 4.0,government,SCAM,FAKE_POLICE,"[Binance]Hello ___, following government instructions we are closing all Binance <LOCATION> accounts and will be preventing any further deposits and withdrawals in Fiat and Spot. Do not make any transactions or we will permanently ban your account. You will receive confirmation of your account being locked in <DATE_TIME>. We would like to discuss further. Please contact the <NAME> support team using the following link: <LINK>","Ngân hàng thông báo thẻ/tài khoản của chú vừa phát sinh giao dịch. Nếu không phải chú thực hiện, hãy bấm <LINK> hoặc gọi <PHONE> để kiểm tra.","Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000205,PUBSEL_000205,reportsmishing_imc25,CC BY 4.0,government,SCAM,FAKE_POLICE,"Dear PRADEEP K, your Incometax(e-filing) account column reveals you are entitled to a refund of Rs56,322.07 which is your accumulated excesses over <DATE_TIME>. Kindly click <LINK> to verify mobile and submit a formal request for the remittance of your benefits.","Cơ quan thuế thông báo ông/bà có khoản hoàn thuế Rs56,322.07. Vui lòng xác minh/cập nhật thông tin tài khoản qua <LINK> để nhận tiền.","Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000206,PUBSEL_000206,reportsmishing_imc25,CC BY 4.0,telecom,SCAM,FAKE_SUPPORT,"Your account has been verified successfully. You have unlimited calls and 100 SMS free. For previous balance deductions, click on the below app link. Click Here for My Vodafone App ➡ <LINK> Click Here for My Idea App ➡ <LINK> How else can I help you <DATE_TIME>? 1. Recharge 2. Past Payments 3. Balance 4. Balance Deduction 5. Update <NAME>",Thông báo từ cơ quan/dịch vụ cho biết cô/chú có khoản hỗ trợ hoặc hoàn tiền. Hãy bấm <LINK> để điền thông tin/nhận tiền.,"Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000207,PUBSEL_000207,reportsmishing_imc25,CC BY 4.0,telecom,SCAM,FAKE_SUPPORT,"We have received your request for JioFiber connection having Order Number N00000EYLZIU. Kindly make an online payment of Rs.1500.00 to proceed. To pay, click <LINK> Kindly note, this payment link is valid till <DATE_TIME> 13:56:50. You can pay using Credit/Debit Card/Net banking, UPI and <LOCATION> wallets.","Ngân hàng thông báo thẻ/tài khoản của bác vừa phát sinh giao dịch Rs.1500.00. Nếu không phải bác thực hiện, hãy bấm <LINK> hoặc gọi <PHONE> để kiểm tra.","Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000208,PUBSEL_000208,reportsmishing_imc25,CC BY 4.0,telecom,SCAM,FAKE_SUPPORT,"We've just sent an <NAME> to ... Please enter it here to confirm that it's you... 1. Resend OTP Reply with the option number(eg. 1 for Resend OTP) to select the option Your account has been verified successfully. You have unlimited calls and 100 SMS free For previous balance deductions, click on the below app link. Click Here for My Vodafone App ➡ <LINK>",Nhà mạng/dịch vụ thông báo tài khoản hoặc thanh toán của cô cần được kiểm tra. Vui lòng truy cập <LINK> hoặc liên hệ <PHONE> để xử lý.,"Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000209,PUBSEL_000209,reportsmishing_imc25,CC BY 4.0,telecom,SCAM,FAKE_SUPPORT,"TMOBILE: Your account will be suspended as of <DATE_TIME> do to late payment, to avoid service interupiton follow the link: <LINK>",Thông báo dịch vụ/tài khoản của chú sẽ bị tạm ngưng do thanh toán chưa hoàn tất. Vui lòng truy cập <LINK> để cập nhật hoặc thanh toán.,"Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000210,PUBSEL_000210,reportsmishing_imc25,CC BY 4.0,telecom,SCAM,FAKE_SUPPORT,Alert! Your Vodafone online payment with Txn Id No. <BANK_ACCOUNT> for Rs. 470.63 has failed. Please retry making payment through <LINK> or visit nearest Vodafone store. Thank you. Alert! Your Vodafone online payment with Txn Id No. <PHONE> for Rs. 470.63 has failed. Please retry making payment through <LINK> or visit nearest Vodafone store. Thank you.,Thông báo từ cơ quan/dịch vụ cho biết ông/bà có khoản hỗ trợ hoặc hoàn tiền Rs. 470.63. Hãy bấm <LINK> để điền thông tin/nhận tiền.,"Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000211,PUBSEL_000211,reportsmishing_imc25,CC BY 4.0,telecom,SCAM,FAKE_SUPPORT,This channel is blocked because it may not be part of your package or your services may have been suspended. SMS RESET <PHONE> to 4688 to clear this error. SMS DUE <PHONE> to 4688 to check your account balance. Alternatively dial *288*1# or visit <LINK> to clear this error or to check your account balance.,"Cảnh báo: tài khoản ngân hàng/trực tuyến của cô/chú đã bị tạm khóa. Để mở lại, hãy đăng nhập hoặc xác minh qua <LINK>.","Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000212,PUBSEL_000212,reportsmishing_imc25,CC BY 4.0,telecom,SCAM,FAKE_SUPPORT,Message from <NAME>: your online account has been blocked for security reasons. Log in to reactivate it using the following link: <LINK>,"Cảnh báo: tài khoản ngân hàng/trực tuyến của bác đã bị tạm khóa. Để mở lại, hãy đăng nhập hoặc xác minh qua <LINK>.","Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000213,PUBSEL_000213,reportsmishing_imc25,CC BY 4.0,telecom,SCAM,FAKE_SUPPORT,Netflix: Account suspended We have not been able to process your last payment avoid suspension and update your payment method now <LINK>,Thông báo dịch vụ/tài khoản của cô sẽ bị tạm ngưng do thanh toán chưa hoàn tất. Vui lòng truy cập <LINK> để cập nhật hoặc thanh toán.,"Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000214,PUBSEL_000214,reportsmishing_imc25,CC BY 4.0,telecom,SCAM,FAKE_SUPPORT,NETFLIX: Suspended Account. We are experiencing problems with your current payment data. Avoid being shut down and Update Here: <LINK>,Thông báo dịch vụ/tài khoản của chú sẽ bị tạm ngưng do thanh toán chưa hoàn tất. Vui lòng truy cập <LINK> để cập nhật hoặc thanh toán.,"Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000215,PUBSEL_000215,reportsmishing_imc25,CC BY 4.0,telecom,SCAM,FAKE_SUPPORT,"NETFLIX: Your last payment was rejected, please confirm your payment information or your account will be suspended: <LINK>",Thông báo dịch vụ/tài khoản của ông/bà sẽ bị tạm ngưng do thanh toán chưa hoàn tất. Vui lòng truy cập <LINK> để cập nhật hoặc thanh toán.,"Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
PUBVI_FIX_000216,PUBSEL_000216,reportsmishing_imc25,CC BY 4.0,telecom,SCAM,FAKE_SUPPORT,"SMS selective payment from Tokyo Electric Power Company (TEPCO) is transmitted from a designated transmission source telephone number (docomo, au: <PHONE> SoftBank: <US_DRIVER_LICENSE>). Please be careful to pay attention to the click of the URL written in the main text when you receive an SMS of concern, and please be careful not to access it if its authenticity is unknown. * Phishing fraud is a fraud that disguises itself as a bank or credit card company and steals PINs and credit card numbers to withdraw money.",Thông báo từ cơ quan/dịch vụ cho biết cô/chú có khoản hỗ trợ hoặc hoàn tiền. Hãy bấm <LINK> để điền thông tin/nhận tiền.,"Meaning-preserving localized adaptation, not a word-for-word translation.",auto_adapted_needs_quick_human_review
