public_selected_id,source,source_license,original_id,original_language,original_label,source_scam_type,mapped_label,scam_type,score,hard_neg_score,selection_reason,original_text
PUBSEL_000254,uci_sms_spam_collection,public research dataset,UCI_001793,English,spam,,SUSPICIOUS,PRIZE_GIFT,9,1,UCI spam selected as suspicious/spam baseline,"WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit <LINK>"
PUBSEL_000255,uci_sms_spam_collection,public research dataset,UCI_000591,English,spam,,SUSPICIOUS,OTP_BANK,9,1,UCI spam selected as suspicious/spam baseline,"For ur chance to win a £250 wkly shopping spree TXT: SHOP to 80878. T's&C's <LINK> custcare <PHONE>, 1x150p/wk"
PUBSEL_000256,uci_sms_spam_collection,public research dataset,UCI_000866,English,spam,,SUSPICIOUS,PRIZE_GIFT,8,2,UCI spam selected as suspicious/spam baseline,Congratulations ur awarded either a yrs supply of CDs from Virgin Records or a Mystery Gift GUARANTEED Call <PHONE> Ts&Cs <LINK> £1.50pm approx 3mins
PUBSEL_000257,uci_sms_spam_collection,public research dataset,UCI_001407,English,spam,,SUSPICIOUS,PHISHING_LINK,8,1,UCI spam selected as suspicious/spam baseline,"URGENT, IMPORTANT INFORMATION FOR O2 USER. TODAY IS YOUR LUCKY DAY! 2 FIND OUT WHY LOG ONTO <LINK> THERE IS A FANTASTIC SURPRISE AWAITING FOR YOU"
PUBSEL_000258,uci_sms_spam_collection,public research dataset,UCI_004280,English,spam,,SUSPICIOUS,PHISHING_LINK,8,1,UCI spam selected as suspicious/spam baseline,"URGENT. Important information for 02 user. Today is your lucky day! 2 find out why , log onto <LINK> there is a fantastic surprise awaiting you !"
PUBSEL_000259,uci_sms_spam_collection,public research dataset,UCI_000015,English,spam,,SUSPICIOUS,LOAN_SCAM,8,2,UCI spam selected as suspicious/spam baseline,"XXXMobileMovieClub: To use your credit, click the WAP link in the next txt message or click here>> <LINK> xxxmobilemovieclub.com?n=QJKGIGHJJGCBL"
PUBSEL_000260,uci_sms_spam_collection,public research dataset,UCI_001375,English,spam,,SUSPICIOUS,PHISHING_LINK,8,1,UCI spam selected as suspicious/spam baseline,"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY £1 <LINK> 2optout <PHONE>.50gbp/mtmsg18 TXTAUCTION"
PUBSEL_000261,uci_sms_spam_collection,public research dataset,UCI_005464,English,spam,,SUSPICIOUS,PRIZE_GIFT,8,2,UCI spam selected as suspicious/spam baseline,Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop <LINK>
PUBSEL_000262,uci_sms_spam_collection,public research dataset,UCI_004834,English,spam,,SUSPICIOUS,PHISHING_LINK,8,1,UCI spam selected as suspicious/spam baseline,"New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today! From ONLY £1. <LINK> 2optout <PHONE>.50gbp/mtmsg18 TXTAUCTION."
PUBSEL_000263,uci_sms_spam_collection,public research dataset,UCI_004798,English,spam,,SUSPICIOUS,PHISHING_LINK,8,2,UCI spam selected as suspicious/spam baseline,Santa calling! Would your little ones like a call from Santa Xmas Eve? Call <PHONE> to book you time. Calls1.50ppm last 3mins 30s T&C <LINK>
PUBSEL_000264,uci_sms_spam_collection,public research dataset,UCI_004206,English,spam,,SUSPICIOUS,PRIZE_GIFT,8,1,UCI spam selected as suspicious/spam baseline,IMPORTANT INFORMATION 4 ORANGE USER 0796XXXXXX. TODAY IS UR LUCKY DAY!2 FIND OUT WHY LOG ONTO <LINK> THERE'S A FANTASTIC PRIZEAWAITING YOU!
PUBSEL_000265,uci_sms_spam_collection,public research dataset,UCI_004377,English,spam,,SUSPICIOUS,PRIZE_GIFT,8,2,UCI spam selected as suspicious/spam baseline,"If you don't, your prize will go to another customer. T&C at <LINK> 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy"
PUBSEL_000266,uci_sms_spam_collection,public research dataset,UCI_002691,English,spam,,SUSPICIOUS,PRIZE_GIFT,8,1,UCI spam selected as suspicious/spam baseline,sports fans - get the latest sports news str* 2 ur mobile 1 wk FREE PLUS a FREE TONE Txt SPORT ON to 8007 <LINK> <PHONE>+ norm 4txt/120p
PUBSEL_000267,uci_sms_spam_collection,public research dataset,UCI_000225,English,spam,,SUSPICIOUS,PHISHING_LINK,8,1,UCI spam selected as suspicious/spam baseline,"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY £1 <LINK> 2optout <PHONE>.50gbp/mtmsg18"
PUBSEL_000268,uci_sms_spam_collection,public research dataset,UCI_004643,English,spam,,SUSPICIOUS,PHISHING_LINK,8,2,UCI spam selected as suspicious/spam baseline,You are being ripped off! Get your mobile content from <LINK> call <PHONE> poly/true/Pix/Ringtones/Games six downloads for only 3
PUBSEL_000269,uci_sms_spam_collection,public research dataset,UCI_001930,English,spam,,SUSPICIOUS,PRIZE_GIFT,8,3,UCI spam selected as suspicious/spam baseline,Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or £250 cash every wk. Txt VPOD to 81303 Ts&Cs <LINK> custcare <PHONE>.
PUBSEL_000270,uci_sms_spam_collection,public research dataset,UCI_001444,English,spam,,SUSPICIOUS,PRIZE_GIFT,8,3,UCI spam selected as suspicious/spam baseline,Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or £250 cash every wk. Txt POD to 84128 Ts&Cs <LINK> custcare <PHONE>.
PUBSEL_000271,uci_sms_spam_collection,public research dataset,UCI_002379,English,ham,,SAFE,NONE,6,2,UCI ham hard-negative/safe baseline,"Hi, Mobile no. <#> has added you in their contact list on <LINK> It s a great place to send free sms to people For more visit fullonsms.com"
PUBSEL_000272,uci_sms_spam_collection,public research dataset,UCI_000959,English,ham,,SAFE,NONE,6,3,UCI ham hard-negative/safe baseline,My sort code is and acc no is . The bank is natwest. Can you reply to confirm i've sent this to the right person!
PUBSEL_000273,uci_sms_spam_collection,public research dataset,UCI_002434,English,ham,,SAFE,NONE,5,2,UCI ham hard-negative/safe baseline,"Indians r poor but India is not a poor country. Says one of the swiss bank directors. He says that "" <#> lac crore"" of Indian money is deposited in swiss banks which can be used for 'taxless' budget for <#> yrs. Can give <#> crore jobs to all Indians. From any village to Delhi 4 lane roads. Forever free power suply to more than <#> social projects. Every citizen can get monthly <#> /- for <#> yrs. No need of World Bank & IMF loan. Think how our money is blocked by rich politicians. We have full rights against corrupt politicians. Itna forward karo ki pura INDIA padhe.g.m."""
PUBSEL_000274,uci_sms_spam_collection,public research dataset,UCI_000473,English,ham,,SAFE,NONE,5,4,UCI ham hard-negative/safe baseline,"Nothing. I meant that once the money enters your account here, the bank will remove its flat rate. Someone transfered <#> to my account and <#> dollars got removed. So the banks differ and charges also differ.be sure you trust the 9ja person you are sending account details to cos..."
PUBSEL_000275,uci_sms_spam_collection,public research dataset,UCI_003839,English,ham,,SAFE,NONE,5,3,UCI ham hard-negative/safe baseline,Went to pay rent. So i had to go to the bank to authorise the payment.
PUBSEL_000276,uci_sms_spam_collection,public research dataset,UCI_001400,English,ham,,SAFE,NONE,4,2,UCI ham hard-negative/safe baseline,You have registered Sinco as Payee. Log in at icicibank.com and enter URN <#> to confirm. Beware of frauds. Do NOT share or disclose URN to anyone.
PUBSEL_000277,uci_sms_spam_collection,public research dataset,UCI_000171,English,ham,,SAFE,NONE,4,2,UCI ham hard-negative/safe baseline,"Sir, I need AXIS BANK account no and bank address."
PUBSEL_000278,uci_sms_spam_collection,public research dataset,UCI_002408,English,ham,,SAFE,NONE,3,1,UCI ham hard-negative/safe baseline,"Solve d Case : A Man Was Found Murdered On <DECIMAL> . <#> AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant."
PUBSEL_000279,uci_sms_spam_collection,public research dataset,UCI_003566,English,ham,,SAFE,NONE,3,1,UCI ham hard-negative/safe baseline,"We know TAJ MAHAL as symbol of love. But the other lesser known facts 1. Mumtaz was Shahjahan's 4th wife, out of his 7 wifes. 2. Shahjahan killed Mumtaz's husband to marry her. 3. Mumtaz died in her <#> th delivery. 4. He then married Mumtaz's sister. Question arises where the Hell is the LOVE?:-| -The Great Hari-"
PUBSEL_000280,uci_sms_spam_collection,public research dataset,UCI_002503,English,ham,,SAFE,NONE,3,2,UCI ham hard-negative/safe baseline,"Ola would get back to you maybe not today but I ve told him you can be his direct link in the US in getting cars he bids for online, you arrange shipping and you get a cut. Or U????? For a partnership where U????? Invest money for shipping and he takes care of the rest!U??Wud b self reliant soon dnt worry"
PUBSEL_000281,uci_sms_spam_collection,public research dataset,UCI_003880,English,ham,,SAFE,NONE,3,1,UCI ham hard-negative/safe baseline,She left it very vague. She just said she would inform the person in accounting about the delayed rent and that i should discuss with the housing agency about my renting another place. But checking online now and all places around usc are <#> and up
PUBSEL_000282,uci_sms_spam_collection,public research dataset,UCI_003738,English,ham,,SAFE,NONE,3,2,UCI ham hard-negative/safe baseline,"Plz note: if anyone calling from a mobile Co. & asks u to type # <#> or # <#> . Do not do so. Disconnect the call,coz it iz an attempt of 'terrorist' to make use of the sim card no. Itz confirmd by nokia n motorola n has been verified by CNN IBN."
PUBSEL_000283,uci_sms_spam_collection,public research dataset,UCI_003031,English,ham,,SAFE,NONE,3,6,UCI ham hard-negative/safe baseline,"Also sir, i sent you an email about how to log into the usc payment portal. I.ll send you another message that should explain how things are back home. Have a great weekend."
PUBSEL_000284,uci_sms_spam_collection,public research dataset,UCI_002513,English,ham,,SAFE,NONE,3,3,UCI ham hard-negative/safe baseline,"Hiya , have u been paying money into my account? If so, thanks. Got a pleasant surprise when i checked my balance -u c, i don't get statements 4 that acc"
PUBSEL_000285,uci_sms_spam_collection,public research dataset,UCI_000714,English,ham,,SAFE,NONE,3,4,UCI ham hard-negative/safe baseline,"Save yourself the stress. If the person has a dorm account, just send your account details and the money will be sent to you."
PUBSEL_000286,uci_sms_spam_collection,public research dataset,UCI_000491,English,ham,,SAFE,NONE,3,2,UCI ham hard-negative/safe baseline,"Sorry man my account's dry or I would, if you want we could trade back half or I could buy some shit with my credit card"
PUBSEL_000287,uci_sms_spam_collection,public research dataset,UCI_001854,English,ham,,SAFE,NONE,3,2,UCI ham hard-negative/safe baseline,I just made some payments so dont have that much. Sorry. Would you want it fedex or the other way.
PUBSEL_000288,uci_sms_spam_collection,public research dataset,UCI_001747,English,ham,,SAFE,NONE,3,2,UCI ham hard-negative/safe baseline,I don know account details..i will ask my mom and send you.my mom is out of reach now.
PUBSEL_000289,uci_sms_spam_collection,public research dataset,UCI_005304,English,ham,,SAFE,NONE,3,2,UCI ham hard-negative/safe baseline,About <#> bucks. The banks fees are fixed. Better to call the bank and find out.
PUBSEL_000290,uci_sms_spam_collection,public research dataset,UCI_003351,English,ham,,SAFE,NONE,2,1,UCI ham hard-negative/safe baseline,Sorry i cant take your call right now. It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she'll be able to deliver and have basic care. I'm currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance.
PUBSEL_000291,uci_sms_spam_collection,public research dataset,UCI_001827,English,ham,,SAFE,NONE,2,3,UCI ham hard-negative/safe baseline,"Dude. What's up. How Teresa. Hope you have been okay. When i didnt hear from these people, i called them and they had received the package since dec <#> . Just thot you'ld like to know. Do have a fantastic year and all the best with your reading. Plus if you can really really Bam first aid for Usmle, then your work is done."
PUBSEL_000292,uci_sms_spam_collection,public research dataset,UCI_004867,English,ham,,SAFE,NONE,2,2,UCI ham hard-negative/safe baseline,"Oh! Shit, I thought that was your trip! Loooooool ... That just makes SO much more sense now ... *grins* and the sofa reference was ... The ""sleep on a couch"" link you sent me ... Wasn't that how you went on your trip ? Oh ... And didn't your babe go with you for that celebration with your rents?"
PUBSEL_000293,uci_sms_spam_collection,public research dataset,UCI_003107,English,ham,,SAFE,NONE,2,3,UCI ham hard-negative/safe baseline,"I had been hoping i would not have to send you this message. My rent is due and i dont have enough for it. My reserves are completely gone. Its a loan i need and was hoping you could her. The balance is <#> . Is there a way i could get that from you, till mid march when i hope to pay back."
PUBSEL_000294,uci_sms_spam_collection,public research dataset,UCI_004081,English,ham,,SAFE,NONE,2,1,UCI ham hard-negative/safe baseline,"Sir, good morning. Hope you had a good weekend. I called to let you know that i was able to raise <#> from my dad. He however said he would make the rest available by mid feb. This amount is still quite short and i was hoping you would help. Do have a good day. Abiola"
PUBSEL_000295,uci_sms_spam_collection,public research dataset,UCI_000356,English,ham,,SAFE,NONE,2,1,UCI ham hard-negative/safe baseline,"Thank You for calling.Forgot to say Happy Onam to you Sirji.I am fine here and remembered you when i met an insurance person.Meet You in Qatar Insha Allah.Rakhesh, ex Tata AIG who joined TISSCO,Tayseer."
PUBSEL_000296,uci_sms_spam_collection,public research dataset,UCI_003805,English,ham,,SAFE,NONE,2,2,UCI ham hard-negative/safe baseline,"No dude, its not fake..my frnds got money, thts y i'm reffering u..if u member wit my mail link, u vl be credited <#> rs and il be getiing <#> rs..i can draw my acc wen it is <#> rs.."
PUBSEL_000297,uci_sms_spam_collection,public research dataset,UCI_000508,English,ham,,SAFE,NONE,2,2,UCI ham hard-negative/safe baseline,You should know now. So how's anthony. Are you bringing money. I've school fees to pay and rent and stuff like that. Thats why i need your help. A friend in need....|
PUBSEL_000298,uci_sms_spam_collection,public research dataset,UCI_000989,English,ham,,SAFE,NONE,2,1,UCI ham hard-negative/safe baseline,"Yun ah.the ubi one say if ü wan call by tomorrow.call <PHONE> look for irene.ere only got bus8,22,65,61,66,382. Ubi cres,ubi tech park.6ph for 1st 5wkg days.èn"
PUBSEL_000299,uci_sms_spam_collection,public research dataset,UCI_003824,English,ham,,SAFE,NONE,2,1,UCI ham hard-negative/safe baseline,"Please protect yourself from e-threats. SIB never asks for sensitive information like Passwords,ATM/SMS PIN thru email. Never share your password with anybody."
PUBSEL_000300,uci_sms_spam_collection,public research dataset,UCI_000458,English,ham,,SAFE,NONE,2,1,UCI ham hard-negative/safe baseline,I hope you that's the result of being consistently intelligent and kind. Start asking him about practicum links and keep your ears open and all the best. ttyl
